Date,g[mm],sat[mm]
2012-10-01,0.0,0.11000000768237644
2012-10-02,0.45,3.5322223239474826
2012-10-03,0.0,0.961111068725586
2012-10-04,2.8,3.6011110941569013
2012-10-05,0.0,1.7233333587646484
2012-10-06,0.0,1.3922221925523546
2012-10-07,0.0,0.3833333121405708
2012-10-08,25.15,11.688890245225695
2012-10-09,0.0,0.15111111270056832
2012-10-10,0.0,0.1888888809416029
2012-10-11,0.0,0.0
2012-10-12,0.0,0.0
2012-10-13,0.0,0.00999999956952201
2012-10-14,0.0,0.0
2012-10-15,0.0,0.015555555621782938
2012-10-16,0.8999999999999999,0.25999999046325684
2012-10-17,0.05,1.0966667599148219
2012-10-18,0.0,0.0011111110862758423
2012-10-19,0.0,0.04999999867545234
2012-10-20,0.0,0.09111111693912084
2012-10-21,0.0,3.1700002882215714
2012-10-22,0.0,0.8977777693006728
2012-10-23,0.0,0.0
2012-10-24,0.05,0.0
2012-10-25,0.0,0.0011111110862758423
2012-10-26,0.0,0.14888889259762236
2012-10-27,37.5,7.182222154405383
2012-10-28,2.1,3.1366668277316623
2012-10-29,0.0,0.9200000762939452
2012-10-30,0.05,0.0
2012-10-31,0.0,0.43111112382676864
2012-11-01,0.0,0.0
2012-11-02,0.0,0.0
2012-11-03,0.0,2.9722222222222223
2012-11-04,0.0,4.775555504692925
2012-11-05,0.0,0.0
2012-11-06,0.0,1.6544443766276042
2012-11-07,0.1,3.8411110772026915
2012-11-08,0.0,0.22111112541622585
2012-11-09,0.0,0.00444444434510337
2012-11-10,0.0,0.0
2012-11-11,0.0,0.0
2012-11-12,0.0,0.0
2012-11-13,0.0,0.0
2012-11-14,0.0,0.002222222172551685
2012-11-15,0.0,0.2822222179836697
2012-11-16,0.0,0.0
2012-11-17,0.0,0.0
2012-11-18,0.0,0.0
2012-11-19,0.0,0.0
2012-11-20,0.0,0.0
2012-11-21,0.0,0.0
2012-11-22,0.0,0.0
2012-11-23,0.0,0.0
2012-11-24,0.1,0.0
2012-11-25,0.0,0.0
2012-11-26,0.0,0.0
2012-11-27,0.0,0.0
2012-11-28,0.0,0.0
2012-11-29,0.0,0.0
2012-11-30,0.0,0.0
2012-12-01,5.9,0.2155555486679077
2012-12-02,2.1,0.1388888888888889
2012-12-03,0.0,0.0
2012-12-04,0.0,0.0
2012-12-05,0.0,0.0
2012-12-06,0.0,0.0
2012-12-07,0.0,0.0
2012-12-08,0.0,0.0
2012-12-09,0.0,0.0
2012-12-10,0.0,0.0
2012-12-11,0.0,0.0
2012-12-12,0.0,0.0
2012-12-13,0.0,0.0
2012-12-14,0.0,0.0
2012-12-15,0.0,0.0
2012-12-16,0.0,0.0
2012-12-17,0.0,0.0
2012-12-18,0.0,0.0
2012-12-19,0.0,0.0
2012-12-20,0.0,0.0
2012-12-21,0.0,0.0
2012-12-22,0.0,0.0
2012-12-23,0.0,0.0
2012-12-24,0.0,0.0
2012-12-25,0.0,0.0
2012-12-26,0.0,0.0
2012-12-27,0.0,0.0
2012-12-28,0.0,0.0
2012-12-29,0.0,0.0
2012-12-30,0.0,0.0
2012-12-31,0.0,0.0
2013-01-01,0.0,0.0
2013-01-02,0.0,0.0
2013-01-03,0.0,0.0
2013-01-04,0.0,0.0
2013-01-05,0.0,0.0
2013-01-06,0.0,0.0
2013-01-07,0.0,0.0
2013-01-08,0.0,0.0
2013-01-09,0.0,0.0
2013-01-10,0.0,0.0
2013-01-11,0.0,0.0
2013-01-12,0.0,0.0
2013-01-13,0.0,0.0
2013-01-14,0.0,0.0
2013-01-15,0.0,0.0
2013-01-16,0.0,0.0
2013-01-17,0.0,0.0
2013-01-18,0.0,0.0
2013-01-19,0.0,0.0
2013-01-20,0.0,0.0
2013-01-21,0.0,0.0
2013-01-22,0.0,0.0
2013-01-23,0.0,0.0
2013-01-24,0.0,0.0
2013-01-25,0.0,0.0
2013-01-26,0.0,0.0
2013-01-27,0.0,0.0
2013-01-28,0.0,0.0
2013-01-29,0.0,0.0
2013-01-30,0.0,0.0
2013-01-31,0.0,0.0
2013-02-01,0.0,0.0
2013-02-02,0.0,0.0
2013-02-03,0.0,0.0
2013-02-04,0.0,0.0
2013-02-05,0.0,0.0
2013-02-06,0.0,0.0
2013-02-07,0.0,0.0
2013-02-08,0.0,0.0
2013-02-09,0.0,0.0
2013-02-10,0.0,0.0
2013-02-11,0.0,0.0
2013-02-12,0.0,0.0
2013-02-13,0.0,0.0
2013-02-14,0.0,0.0
2013-02-15,0.0,0.0
2013-02-16,0.0,0.0
2013-02-17,0.0,0.0
2013-02-18,0.0,0.0
2013-02-19,0.0,0.0
2013-02-20,0.0,0.0
2013-02-21,0.0,2.9111107720269103
2013-02-22,0.0,0.0
2013-02-23,0.0,0.0
2013-02-24,0.0,0.0
2013-02-25,0.0,0.0
2013-02-26,0.0,0.0
2013-02-27,0.0,0.0
2013-02-28,0.0,0.383333338631524
2013-03-01,3.8,1.4244445164998372
2013-03-02,2.9000000000000004,0.023333334260516696
2013-03-03,0.0,0.0
2013-03-04,0.0,0.0
2013-03-05,0.0,0.0
2013-03-06,0.0,0.0
2013-03-07,0.0,0.0
2013-03-08,0.0,0.0
2013-03-09,0.0,0.0
2013-03-10,0.0,0.0
2013-03-11,0.0,0.029999997880723737
2013-03-12,0.0,0.2711111174689399
2013-03-13,0.0,1.0733333163791232
2013-03-14,0.0,0.006666666517655055
2013-03-15,0.0,0.0
2013-03-16,0.0,0.0
2013-03-17,0.0,0.0
2013-03-18,0.0,1.9811111026340058
2013-03-19,0.0,0.07444444629881118
2013-03-20,0.0,0.0
2013-03-21,0.0,0.0
2013-03-22,0.0,0.18222222063276505
2013-03-23,0.0,0.0
2013-03-24,0.0,0.07666666640175714
2013-03-25,0.0,0.5411110983954536
2013-03-26,0.0,0.0
2013-03-27,0.0,0.12999999523162842
2013-03-28,0.0,0.4733333587646485
2013-03-29,0.55,0.0
2013-03-30,0.0,0.0
2013-03-31,0.0,0.0
2013-04-01,0.0,0.0
2013-04-02,0.0,0.0
2013-04-03,29.3,2.7655554877387147
2013-04-04,0.95,2.543333265516493
2013-04-05,0.0,0.10111111402511597
2013-04-06,0.0,0.1844444539811876
2013-04-07,0.0,0.0
2013-04-08,0.0,0.0
2013-04-09,0.0,0.0
2013-04-10,0.0,0.0
2013-04-11,3.85,0.0
2013-04-12,0.0,2.5799999237060547
2013-04-13,3.25,1.6522223154703777
2013-04-14,0.0,1.926666471693251
2013-04-15,0.0,0.0
2013-04-16,0.0,0.0
2013-04-17,0.0,0.20444446139865446
2013-04-18,0.0,0.002222222172551685
2013-04-19,0.35,6.977777269151477
2013-04-20,0.0,0.3122222158643935
2013-04-21,0.0,2.5311113993326817
2013-04-22,8.0,11.671110365125868
2013-04-23,0.0,0.3099999957614475
2013-04-24,0.0,0.0
2013-04-25,27.950000000000006,9.665557013617622
2013-04-26,0.25,0.6999999682108561
2013-04-27,0.0,0.0
2013-04-28,0.0,0.0
2013-04-29,0.0,0.0
2013-04-30,0.0,0.002222222172551685
2013-05-01,0.0,0.4144444465637207
2013-05-02,0.0,0.0
2013-05-03,0.0,0.040000001589457185
2013-05-04,0.0,0.0
2013-05-05,0.0,0.0
2013-05-06,0.0,10.508889940049912
2013-05-07,0.0,0.0
2013-05-08,5.5,10.65888892279731
2013-05-09,0.0,0.0
2013-05-10,0.0,0.07777777645323011
2013-05-11,0.0,0.7766666412353516
2013-05-12,0.0,0.8222221798366971
2013-05-13,0.0,0.0
2013-05-14,0.0,0.01666666567325592
2013-05-15,0.0,3.2433331807454433
2013-05-16,0.15,0.0
2013-05-17,4.699999999999998,1.6400000254313152
2013-05-18,0.1,11.544445461697046
2013-05-19,0.0,0.6944444974263511
2013-05-20,12.55,0.28333332803514266
2013-05-21,0.0,6.1388893127441415
2013-05-22,0.0,1.8111110263400607
2013-05-23,0.0,1.2411111195882158
2013-05-24,0.45,0.01777777738041348
2013-05-25,0.2,0.006666666517655055
2013-05-26,0.0,11.745555453830294
2013-05-27,8.3,37.476667616102425
2013-05-28,0.15,2.4822224511040583
2013-05-29,0.0,0.0
2013-05-30,1.9,0.0200000007947286
2013-05-31,0.0,0.014444443914625382
2013-06-01,4.1,2.363332960340712
2013-06-02,0.6,6.597777896457249
2013-06-03,0.0,0.4044444561004639
2013-06-04,0.0,0.0
2013-06-05,19.4,0.6344444486829971
2013-06-06,0.1,0.0
2013-06-07,0.0,0.0
2013-06-08,1.25,0.05555555555555555
2013-06-09,25.25,28.762220594618054
2013-06-10,0.05,0.0
2013-06-11,0.0,0.031111107932196718
2013-06-12,0.0,0.0
2013-06-13,0.0,0.0
2013-06-14,0.0,0.0
2013-06-15,1.4,1.0377776887681749
2013-06-16,0.0,0.8955554962158203
2013-06-17,0.0,0.0
2013-06-18,28.9,6.853333367241754
2013-06-19,0.0,0.0
2013-06-20,0.0,0.0
2013-06-21,0.0,0.2266666624281141
2013-06-22,1.2,0.518888897365994
2013-06-23,1.15,0.5066666603088379
2013-06-24,2.75,9.403333028157553
2013-06-25,0.0,23.012222290039066
2013-06-26,0.0,0.05111111203829447
2013-06-27,0.95,5.4366667005750875
2013-06-28,0.0,0.7277777459886339
2013-06-29,62.2,8.744444105360243
2013-06-30,0.1,0.4366666475931804
2013-07-01,0.05,0.27444447411431205
2013-07-02,10.6,3.680000305175781
2013-07-03,0.1,0.8533333672417535
2013-07-04,0.0,0.2433333396911621
2013-07-05,4.6,7.234444512261285
2013-07-06,5.7,10.891111585828993
2013-07-07,0.3,0.8322222497728136
2013-07-08,28.4,36.25444539388021
2013-07-09,0.1,0.4522222412957085
2013-07-10,2.8,3.043333477444119
2013-07-11,9.2,10.088889227973091
2013-07-12,0.1,8.645555284288195
2013-07-13,0.0,2.412222332424588
2013-07-14,21.200000000000006,21.30777655707465
2013-07-15,0.0,0.0
2013-07-16,0.0,0.0
2013-07-17,0.0,0.0
2013-07-18,27.200000000000006,37.23110961914063
2013-07-19,24.7,13.982222663031685
2013-07-20,0.05,0.0
2013-07-21,32.3,26.063334147135414
2013-07-22,0.1,0.1899999909930759
2013-07-23,0.0,0.4766666624281142
2013-07-24,28.5,17.73666551378038
2013-07-25,0.0,2.0300000508626304
2013-07-26,0.0,0.0
2013-07-27,0.0,0.20888890160454646
2013-07-28,0.0,0.022222222553359136
2013-07-29,47.3,17.574445936414932
2013-07-30,0.0,0.5544444190131294
2013-07-31,0.0,0.015555555621782938
2013-08-01,1.05,6.4988890753852
2013-08-02,0.15000000000000002,0.6511111259460449
2013-08-03,25.7,1.4788889355129666
2013-08-04,0.0,5.57000011867947
2013-08-05,0.0,0.2700000339084201
2013-08-06,17.7,11.608888414171007
2013-08-07,7.45,18.846667819552952
2013-08-08,2.95,8.328889634874132
2013-08-09,0.1,0.39444446563720703
2013-08-10,0.0,0.0
2013-08-11,0.0,0.028888887829250764
2013-08-12,6.050000000000002,24.087778727213546
2013-08-13,0.2,0.35666664441426593
2013-08-14,0.0,0.0
2013-08-15,0.1,14.973332722981773
2013-08-16,3.2,2.284444385104709
2013-08-17,0.0,0.01888888908757104
2013-08-18,0.0,0.4355555640326606
2013-08-19,30.5,19.505557590060764
2013-08-20,18.65,21.71888732910156
2013-08-21,13.1,16.0
2013-08-22,0.05,11.166666666666664
2013-08-23,8.8,2.804444419013129
2013-08-24,0.05,0.10666666428248088
2013-08-25,25.9,4.664444393581814
2013-08-26,29.4,10.376666598849829
2013-08-27,50.1,13.625556098090279
2013-08-28,24.15,18.13333299424913
2013-08-29,1.3,7.078888787163629
2013-08-30,7.1,6.574444664849176
2013-08-31,17.4,3.4166666666666665
2013-09-01,0.0,0.1922222243414985
2013-09-02,0.0,0.28777774175008136
2013-09-03,15.05,13.08777872721354
2013-09-04,1.55,10.184444851345487
2013-09-05,4.55,8.910000271267359
2013-09-06,0.0,1.3833333121405706
2013-09-07,27.0,34.39333089192709
2013-09-08,0.0,0.605555534362793
2013-09-09,0.7,5.877777523464626
2013-09-10,0.05,3.766666836208768
2013-09-11,5.449999999999998,11.251111348470054
2013-09-12,0.7,4.502221849229602
2013-09-13,0.4,0.7488888634575738
2013-09-14,24.65,2.1733332739935984
2013-09-15,0.4,3.0322223239474826
2013-09-16,0.05,0.15000000264909533
2013-09-17,0.2,0.2544444402058919
2013-09-18,0.0,1.3355556064181855
2013-09-19,0.0,0.0
2013-09-20,5.449999999999998,3.247777938842773
2013-09-21,0.05,0.018888890743255612
2013-09-22,0.0,0.00999999956952201
2013-09-23,0.0,0.6244444317287869
2013-09-24,0.7,6.326666937934028
2013-09-25,0.1,0.085555546813541
2013-09-26,3.5,0.0
2013-09-27,1.8,13.39222208658854
2013-09-28,1.2,6.061111026340061
2013-09-29,0.0,4.562222374810113
2013-09-30,9.6,10.631110297309029
2013-10-01,0.3,0.9400000042385526
2013-10-02,0.0,3.943333095974392
2013-10-03,3.25,12.32555643717448
2013-10-04,4.8,2.206666734483507
2013-10-05,0.0,0.7144444783528646
2013-10-06,0.0,0.1055555608537462
2013-10-07,0.0,0.15000001589457193
2013-10-08,2.0,9.038887871636284
2013-10-09,3.5,0.3733333216773139
2013-10-10,1.25,0.20666668150160047
2013-10-11,0.0,0.1699999968210856
2013-10-12,0.0,0.0
2013-10-13,0.0,0.0
2013-10-14,0.0,0.0
2013-10-15,0.0,0.6511110729641385
2013-10-16,0.0,0.4566666815016005
2013-10-17,0.0,0.0
2013-10-18,0.0,0.0
2013-10-19,0.0,0.4911111195882161
2013-10-20,0.0,0.0
2013-10-21,0.0,0.0
2013-10-22,0.0,0.0
2013-10-23,0.0,0.0
2013-10-24,0.0,0.0
2013-10-25,0.0,0.0
2013-10-26,0.0,0.00444444434510337
2013-10-27,0.0,0.0011111110862758423
2013-10-28,0.0,0.0
2013-10-29,0.0,0.0
2013-10-30,4.6,0.4511111577351888
2013-10-31,0.0,2.0411112043592663
2013-11-01,0.0,0.08888889021343654
2013-11-02,0.0,0.0
2013-11-03,0.0,0.0
2013-11-04,0.0,0.0
2013-11-05,0.0,0.0
2013-11-06,0.0,0.0
2013-11-07,0.0,0.0
2013-11-08,0.0,0.0
2013-11-09,0.0,0.0
2013-11-10,0.0,0.0
2013-11-11,0.0,0.0
2013-11-12,0.0,0.0
2013-11-13,0.0,0.0
2013-11-14,0.0,0.0
2013-11-15,0.0,0.0
2013-11-16,0.0,0.0
2013-11-17,0.0,3.2433331807454433
2013-11-18,0.0,0.0
2013-11-19,0.0,0.0
2013-11-20,0.0,0.0
2013-11-21,0.0,0.0
2013-11-22,0.0,0.0
2013-11-23,0.0,0.0
2013-11-24,0.0,0.0
2013-11-25,0.0,0.0
2013-11-26,0.0,0.0
